Date,Cours,Ouv.,Plus haut,Plus bas,Vol.,Var. %,
"03/04/2025","5.100,00","5.185,00","5.198,00","5.100,00","5,56K","-1,35%",
"02/04/2025","5.170,00","5.054,00","5.175,00","5.023,00","3,29K","2,99%",
"28/03/2025","5.020,00","5.250,00","5.450,00","5.020,00","19,74K","-3,48%",
"27/03/2025","5.201,00","5.080,00","5.201,00","4.753,00","8,68K","0,02%",
"26/03/2025","5.200,00","5.188,00","5.200,00","5.101,00","1,01K","1,94%",
"25/03/2025","5.101,00","5.200,00","5.200,00","5.080,00","3,12K","-1,90%",
"24/03/2025","5.200,00","5.052,00","5.200,00","5.052,00","2,54K","0,00%",
"21/03/2025","5.200,00","5.100,00","5.200,00","4.951,00","2,17K","3,77%",
"20/03/2025","5.011,00","4.774,00","5.011,00","4.770,00","2,33K","3,60%",
"19/03/2025","4.837,00","4.799,00","4.900,00","4.700,00","1,18K","7,49%",
"18/03/2025","4.500,00","4.390,00","4.500,00","4.282,00","1,36K","2,51%",
"17/03/2025","4.390,00","4.098,00","4.390,00","4.070,00","0,76K","7,86%",
"14/03/2025","4.070,00","4.030,00","4.070,00","4.020,00","1,65K","0,99%",
"13/03/2025","4.030,00","3.931,00","4.030,00","3.931,00","1,15K","0,20%",
"11/03/2025","4.022,00","3.914,00","4.022,00","3.914,00","0,59K","0,00%",
"10/03/2025","4.022,00","3.882,00","4.022,00","3.882,00","0,05K","0,55%",
"07/03/2025","4.000,00","4.000,00","4.000,00","4.000,00","0,74K","0,00%",
"06/03/2025","4.000,00","3.940,00","4.000,00","3.900,00","2,19K","2,56%",
"05/03/2025","3.900,00","3.842,00","3.900,00","3.841,00","0,87K","-1,02%",
"04/03/2025","3.940,00","3.900,00","3.950,00","3.880,00","0,11K","-0,51%",
"03/03/2025","3.960,00","3.927,00","3.975,00","3.927,00","0,02K","1,54%",
"28/02/2025","3.900,00","3.780,00","3.900,00","3.780,00","1,34K","0,00%",
"27/02/2025","3.900,00","3.833,00","3.900,00","3.801,00","0,58K","1,83%",
"26/02/2025","3.830,00","3.990,00","4.000,00","3.822,00","0,82K","-3,28%",
"25/02/2025","3.960,00","3.930,00","4.025,00","3.930,00","2,47K","1,02%",
"24/02/2025","3.920,00","3.990,00","4.000,00","3.920,00","2,03K","-1,01%",
"21/02/2025","3.960,00","4.020,00","4.020,00","3.916,00","1,28K","-1,49%",
"20/02/2025","4.020,00","3.990,00","4.020,00","3.990,00","0,14K","0,00%",
"Ouv. : 3.990,00","Plus haut : 8.797,00","Plus bas : 3.780,00","Var. % : 98,51%",
